"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.before1","Input.before2","Input.before3","Input.before4","Answer.command","Answer.doNotRedirect","Approve","Reject"
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","35DR22AR5EUWAH1IPZJM8Z1MAY73X4","A2653BIPJKEMRK","Submitted","Tue Jan 02 12:14:43 PST 2018","Tue Jan 02 12:35:54 PST 2018","Fri Jan 05 12:35:54 PST 2018","","","","1271","100% (32/32)","100% (2/2)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Go to purple room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","35K3O9HUACNIKTQUEPUWLJ5CXIZFEE","A149ROBL26JWPJ","Submitted","Tue Jan 02 12:05:05 PST 2018","Tue Jan 02 12:27:33 PST 2018","Fri Jan 05 12:27:33 PST 2018","","","","1348","100% (63/63)","100% (10/10)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Move into the green room while being sure to pass through only the blue room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","35LDD5557BERC3ALWY9CE42QEG6KM9","AIJUY02ENAH9U","Submitted","Tue Jan 02 12:05:00 PST 2018","Tue Jan 02 12:12:36 PST 2018","Fri Jan 05 12:12:36 PST 2018","","","","456","0% (0/0)","0% (0/0)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Take the Blue path.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","36PW28KO406NO29M39847IUL02MAEW","A2MCG5W6LHSRG9","Submitted","Tue Jan 02 12:04:57 PST 2018","Tue Jan 02 12:07:26 PST 2018","Fri Jan 05 12:07:26 PST 2018","","","","149","100% (101/101)","100% (6/6)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","go to the green room by first entering the blue room",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3DUZQ9U6SNY8Q9H2FZJ5SMCDM3VVSI","A273DS7TQWR9M1","Submitted","Tue Jan 02 12:05:00 PST 2018","Tue Jan 02 12:11:03 PST 2018","Fri Jan 05 12:11:03 PST 2018","","","","363","100% (192/192)","100% (5/5)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Pass through the blue room to reach the green room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3DY4FPOOA2YWPUHP0AJ02C7H01CVRU","AHT8HA3JRWVGV","Submitted","Tue Jan 02 12:05:00 PST 2018","Tue Jan 02 12:05:47 PST 2018","Fri Jan 05 12:05:47 PST 2018","","","","47","100% (88/88)","100% (4/4)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","The robot goes through the blue to get to the green.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3GGAI1SQEW89T5YX4LSEQLPI97YMCZ","A2UO3QJZNC2VOE","Submitted","Tue Jan 02 12:06:22 PST 2018","Tue Jan 02 12:08:42 PST 2018","Fri Jan 05 12:08:42 PST 2018","","","","140","100% (25/25)","100% (3/3)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Go through the blue room to the green room","true"
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3KAKFY4PGVCZKMCNQDJL5PE7ML1I3H","A110KENBXU7SUJ","Submitted","Tue Jan 02 12:05:03 PST 2018","Tue Jan 02 12:07:20 PST 2018","Fri Jan 05 12:07:20 PST 2018","","","","137","100% (110/110)","100% (12/12)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","go through the blue room to reach the green room",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3M0NZ3JDP28OTRO140V0KHFHWUU5ZR","A3O1I9MATO3ZZN","Submitted","Tue Jan 02 12:35:22 PST 2018","Tue Jan 02 12:38:02 PST 2018","Fri Jan 05 12:38:02 PST 2018","","","","160","0% (0/0)","0% (0/0)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Get to the pink room through the blue room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3MB8LZR5BG376LS0WM8XERN1EBGKL7","A1NUKP1UCT2R2R","Submitted","Tue Jan 02 12:04:59 PST 2018","Tue Jan 02 12:07:01 PST 2018","Fri Jan 05 12:07:01 PST 2018","","","","122","100% (3/3)","100% (3/3)","0% (0/0)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Enter the blue room and then enter the green room, but avoid yellow and red.",""
